
******************** RISK RUN START (11/20/2010 6:33:55 PM - ) ********************

11/20/2010 6:33:55 PM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 06-Nov-2009 Official -e
11/20/2010 6:34:07 PM - 	7250 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve AIFUL.JPY.SeniorUnsecured.Excluded to fit by copying previous quote to tenor 7 Years
11/20/2010 6:37:00 PM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:37:00 PM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MWV.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  PLTMPL-IntFin.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MKS-M+SPlc.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MKS-M+SPlc.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MKS-M+SPlc.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MKS-M+SPlc.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MKS-M+SPlc.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MKS-M+SPlc.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MKS-M+SPlc.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MKS-M+SPlc.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MKS-M+SPlc.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MKS-M+SPlc.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MKS-M+SPlc.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  MKS-M+SPlc.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  ARMLL-Fin.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  ARMLL-Fin.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  ARMLL-Fin.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  ARMLL-Fin.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  ARMLL-Fin.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  ARMLL-Fin.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  ARMLL-Fin.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  ARMLL-Fin.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  ARMLL-Fin.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  ARMLL-Fin.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  ARMLL-Fin.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  ARMLL-Fin.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  SPG-LP.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  SPG-LP.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  SPG-LP.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  SPG-LP.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  SPG-LP.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  SPG-LP.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  SPG-LP.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  SPG-LP.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  SPG-LP.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  SPG-LP.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  SPG-LP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  SPG-LP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  SPG-LP.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  TKA.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  TKA.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  TKA.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  TKA.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  TKA.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  TKA.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  TKA.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  TKA.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  TKA.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  TKA.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  TKA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  TKA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CIBN.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CIBN.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CIBN.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CIBN.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CIBN.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CIBN.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CIBN.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CIBN.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CIBN.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CIBN.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CIBN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CIBN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DPW.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  EMBRQ.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  EMBRQ.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  EMBRQ.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  EMBRQ.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  EMBRQ.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  EMBRQ.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  EMBRQ.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  EMBRQ.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  EMBRQ.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  EMBRQ.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  EMBRQ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  EMBRQ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  EMBRQ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  HBOS-ScotBkPLC.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  JTI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  KEL-YorkWatfltd.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  KEL-YorkWatfltd.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  KEL-YorkWatfltd.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  KEL-YorkWatfltd.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  KEL-YorkWatfltd.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  KEL-YorkWatfltd.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  KEL-YorkWatfltd.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  KEL-YorkWatfltd.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  KEL-YorkWatfltd.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  KEL-YorkWatfltd.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  KEL-YorkWatfltd.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BYIF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BRITEL-BritTel.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BRITEL-BritTel.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BRITEL-BritTel.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BRITEL-BritTel.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BRITEL-BritTel.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BRITEL-BritTel.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BRITEL-BritTel.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BRITEL-BritTel.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BRITEL-BritTel.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BRITEL-BritTel.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BRITEL-BritTel.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  BRITEL-BritTel.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CARR.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CARR.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CARR.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CARR.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CARR.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CARR.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CARR.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CARR.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CARR.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CARR.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CARR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  CARR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DAMLR.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DAMLR.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DAMLR.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DAMLR.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DAMLR.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DAMLR.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DAMLR.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DAMLR.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DAMLR.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DAMLR.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DAMLR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DAMLR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  LUFTHA.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  LUFTHA.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  LUFTHA.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  LUFTHA.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  LUFTHA.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  LUFTHA.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  LUFTHA.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  LUFTHA.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  LUFTHA.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  LUFTHA.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  LUFTHA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  LUFTHA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DIAG.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DIAG.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DIAG.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DIAG.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DIAG.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DIAG.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DIAG.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DIAG.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DIAG.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DIAG.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DIAG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  DIAG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  EON.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  EDP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  ELESM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:37:01 PM - 	Quote  GASSM.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
