MARKIT Ticker,Currency,Sen/Sub,Doc Clause,RED Code,IsDefaulted,Defaulted Recovery Rate,Phoenix Reference Entity ID,Name,Country,Moodys,S&P,Moodys Industries,S&P Industries,CreditIndex,Series,Version (hardcoded),Credit Index Mapping,Recovery,Quote Date,TRACS ID,Yr 1,Yr 2,Yr 3,Yr 4,Yr 5,Yr 6,Yr 7,Yr 8,Yr 9,Yr 10
CARR,EUR,Senior,ModifiedModified,FG4CAM,0,,10250,CARREFOUR,FR,A2,A,Grocery,Food / Drug retailers,iTraxx Europe,9,1,,0.4,9/11/2009,107148,50.2,55,63.1,72,80,84.03464449,87.6,90.42742888,92.78835721,94.7,
LUFTHA,EUR,Senior,ModifiedModified,2H66B7,0,,10379,Deutsche Lufthansa Aktiengesellschaft,DE,Baa3,BBB,Personal Transportation,Air Transport,iTraxx Europe,9,1,,0.4,9/11/2009,238481,99.7,136.1,159.2,177.1,195.1,199.5547562,203.7,205.9627941,207.86008,209.4
NULL,EUR,Senior,ModifiedModified,2H767T,0,,10382,DIAGEO PLC,GB,A3,A-,Beverage_ Food and Tobacco,Beverage & Tobacco,iTraxx Europe,9,1,,0.4,9/11/2009,105828,42.2,54.6,63,70.36790216,75.7,79.06963607,81.6,84.51156171,86.80189084,88.5
NULL,EUR,Senior,ModifiedModified,28EFF8,0,,10409,E.ON AG,DE,A2,A,Utilities,Utilities,iTraxx Europe,9,1,,0.4,9/11/2009,804321,37.9,43.1,47.9,53.61636973,58.7,61.09148408,62.8,64.82665372,66.35162006,67.4
NULL,EUR,Senior,ModifiedModified,X3DGB7,0,,10429,EDP - Energias de Portugal_ S.A.,PT,A2,A-,Utilities,Utilities,iTraxx Europe,9,1,,0.4,9/11/2009,395351,62.7,68.4,77.7,81.52370584,87.5,90.34815061,92.5,95.05761909,97.08345008,98.6
ELESM,EUR,Senior,ModifiedModified,2BB7DV,0,,10447,ENDESA_ S.A.,ES,A3,A-,Utilities,Utilities,iTraxx Europe,9,1,,0.4,9/11/2009,429533,47.4,56,63.5,68.4,73.3,75.90417825,77.6,80.10907266,81.99875454,83.3
NULL,EUR,Senior,ModifiedModified,EK77AV,0,,10610,IBERDROLA_ S.A.,ES,A3,A-,Utilities,Utilities,iTraxx Europe,9,1,,0.4,9/11/2009,378853,55.6,65.8,73.9,80.45479778,86.3,88.85805675,90.7,92.90726436,94.56556115,95.7
LAFCP,EUR,Senior,ModifiedModified,555DE7,0,,10692,LAFARGE,FR,Baa2,BBB,Buildings and Real Estate,Building & Development,iTraxx Europe,9,1,,0.4,9/11/2009,3724,65.7,115.2,150.9,173.5,194.2,199.8272239,205.2,208.8494452,212.181979,215.2
NULL,EUR,Senior,ModifiedModified,5F2685,0,,10718,LVMH MOET HENNESSY LOUIS VUITTON,FR,N.A.,A-,Diversified/Conglomerate Manufacturing,Leisure goods / Activities / Movies,iTraxx Europe,9,1,,0.4,9/11/2009,44325,26.3,35.9,40.9,49.27426121,56.6,59.90657484,62.7,65.5093637,67.90440262,69.9
NULL,EUR,Senior,ModifiedModified,9A442R,0,,11152,UNITED UTILITIES PLC,GB,Baa1,A-,Utilities,Utilities,iTraxx Europe,9,1,,0.4,9/11/2009,6506,27.5,36.2,40.1,44.16921161,49.4,51.76199913,53.6,56.01518244,58.07766658,59.8
NULL,EUR,Senior,ModifiedModified,FOGGHN,0,,11187,VIVENDI,FR,Baa2,BBB,Broadcasting and Entertainment,Leisure goods / Activities / Movies,iTraxx Europe,9,1,,0.4,9/11/2009,395592,75.6,85.4,95.2,102.0042398,109.3,114.0170899,118,121.3602161,124.0509744,126.1
NULL,EUR,Senior,ModifiedModified,9BADC3,0,,11188,VODAFONE GROUP PUBLIC LIMITED COMPANY,GB,Baa1,A-,Telecommunications,Telecommunications - Wireless,iTraxx Europe,9,1,,0.4,9/11/2009,109703,38.6,42,51.4,59.47659929,67,71.69685848,75.9,80.17020867,84.03462269,87.5
BACR-Bank,EUR,Senior,ModifiedModified,06DABK,0,,11253,BARCLAYS BANK PLC,GB,Aa1,AA,Banking,Financial Intermediaries,iTraxx Europe,9,1,,0.4,9/11/2009,1047,34.1,44.2,55.2,67.4,77,79.40138548,80.8,83.13068297,84.78538936,85.8
AEGON,EUR,Senior,ModifiedModified,007GB6,0,,11324,Aegon N.V.,NL,A2,A+,Insurance,Insurance,iTraxx Europe,9,1,,0.4,9/11/2009,44361,63.3,84.9,99.4,122.2,135.7,138.8563383,141.8,143.9002982,145.765817,147.4
NULL,EUR,Senior,ModifiedModified,0E996B,0,,11407,ASSICURAZIONI GENERALI - SOCIETA PER AZIONI,IT,A1,N.A.,Insurance,Insurance,iTraxx Europe,9,1,,0.4,9/11/2009,136606,26.4,35.9,45.5,54.18456117,60.1,62.59616723,64.4,66.77453861,68.66723724,70.1
NULL,EUR,Senior,ModifiedModified,05ABBF,0,,11497,BNP PARIBAS,FR,Aa1,AA+,Banking,Financial Intermediaries,iTraxx Europe,9,1,,0.4,9/11/2009,1023,37.2,42,48.2,55.49960384,62.1,64.5193051,66.2,68.38188015,70.03992325,71.2
DSGI,EUR,Senior,ModifiedModified,GIACBA,0,,11693,DSG INTERNATIONAL PLC,GB,Ba1,N.A.,Retail Stores,Retailers (except food & drugs),iTraxx Europe,9,1,,0.4,9/11/2009,169274,839,873.1,893,871.9,848.1,837.3207237,826.1,817.6444573,808.8070976,799.6
NULL,EUR,Senior,ModifiedModified,DI8CFE,0,,12091,METRO AG,DE,Baa2,BBB+,Retail Stores,Food / Drug retailers,iTraxx Europe,9,1,,0.4,9/11/2009,434450,72.6,90.5,107.7,125.116364,139.5,144.0793151,148.5,152.3839882,156.0851647,159.6
NULL,EUR,Senior,ModifiedModified,8G96CC,0,,12566,TESCO PLC,GB,A3,A-,Grocery,Food / Drug retailers,iTraxx Europe,9,1,,0.4,9/11/2009,90356,49.7,58.8,69,78.8810957,87.7,91.82467428,95.4,98.40806271,100.9015736,102.9
ACE,USD,Senior,ModifiedModified,0A4848,0,,12920,ACE LIMITED,BM,N.A.,N.A.,Insurance,Insurance,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,136432,42.3261,46.41516016,52.66206317,66.07680598,72.30420965,74.74788114,76.27735618,79.06352109,81.27608176,82.94132281
PPR,EUR,Senior,ModifiedModified,FMB84F,0,,12965,PPR,FR,N.A.,BBB-,Retail Stores,Retailers (except food & drugs),iTraxx Europe,9,1,,0.4,9/11/2009,224015,110,146.3,167.2,186.5,201.9,207.3414597,212.5,216.5830796,220.3493473,223.8
FINMEC,EUR,Senior,ModifiedModified,3E9829,0,,12969,FINMECCANICA S.P.A.,IT,A3     *-,BBB    *-,Aerospace and Defence,Aerospace & Defence,iTraxx Europe,9,1,,0.4,9/11/2009,142168,53.3,62.6,70.7,77.4,84.1,87.07096777,89.4,92.118313,94.34522626,96.1
ESPSAN,EUR,Senior,ModifiedModified,XX37B2,0,,13202,Banco Espirito Santo_ S.A.,PT,Aa3,A,Banking,Financial Intermediaries,iTraxx Europe,9,1,,0.4,9/11/2009,680,60.4,77.7,94.5,110.4,125,127.3602544,129.5,131.3813567,133.0469232,134.5
SANPAO,EUR,Senior,ModifiedModified,TYA56D,0,,13214,INTESA SANPAOLO SPA,IT,Aa2,AA-,Banking,Financial Intermediaries,iTraxx Europe,9,1,,0.4,9/11/2009,116638,26.7,32.6,38.5,46.2,52.2,54.58491056,56.4,58.63271596,60.46031602,61.9
MONTE,EUR,Senior,ModifiedModified,TU29GI,0,,13222,BANCA MONTE DEI PASCHI DI SIENA S.P.A.,IT,Aa3,A,Banking,Financial Intermediaries,iTraxx Europe,9,1,,0.4,9/11/2009,582,42.8,48.1,58,67.7,75.1,77.90536189,79.8,82.24106471,84.02985345,85.2
NULL,EUR,Senior,ModifiedModified,FG554O,0,,13334,CASINO GUICHARD-PERRACHON,FR,N.A.,BBB-,Personal_ Food and Miscellaneous Services,Food / Drug retailers,iTraxx Europe,9,1,,0.4,9/11/2009,136268,71.1,86.6,100,117.9150679,131.4,136.187734,140.6,144.4130592,147.847576,150.9
NESTLE,EUR,Senior,ModifiedModified,6A516F,0,,13766,Nestle S.A.,CH,Aa1,AA,Beverage_ Food and Tobacco,Food Products,iTraxx Europe,9,1,,0.4,9/11/2009,4433,21.6,28.1,32.5,38.9,45.4,48.56831541,51.4,53.73247324,55.72853327,57.4
PEUGOT,EUR,Senior,ModifiedModified,6FC9LG,0,,14136,PEUGEOT SA,FR,Baa1,BBB+,Automobile,Automotive,iTraxx Europe,9,1,,0.4,9/11/2009,314096,148.2,207.7,242.1,263.2,283.9,290.0399888,296.1,301.5986772,307.0003775,312.3
NULL,EUR,Senior,ModifiedModified,HI5CC7,0,,20886,Clariant AG,CH,Baa3,BBB-,Chemicals_ Plastics and Rubber,Chemicals & Plastics,iTraxx Europe,9,1,,0.4,9/11/2009,142161,84.2,107.8,127.5,138.9106951,148.4,151.8170696,155,157.3211344,159.3865822,161.2
NULL,EUR,Senior,ModifiedModified,DF796P,0,,21063,EnBW Energie Baden-Wuerttemberg AG,DE,A2,A-,Utilities,Utilities,iTraxx Europe,9,1,,0.4,9/11/2009,379911,39,46.8,53.7,57.49362918,62.8,65.13180553,66.7,69.09798015,70.99015313,72.4
NULL,EUR,Senior,ModifiedModified,FKDFG6,0,,22033,VINCI,FR,Baa1,BBB+,Buildings and Real Estate,Building & Development,iTraxx Europe,9,1,,0.4,9/11/2009,167069,60.3,75,88.4,95.65089524,103.2,107.2691022,110.6,113.7519308,116.2766102,118.2
VLOF,EUR,Senior,ModifiedModified,9AAA47,0,,22040,VALEO,FR,Baa2,N.A.,Automobile,Automotive,iTraxx Europe,9,1,,0.4,9/11/2009,191861,195.9,238.3,266.6,286.7,301.2,304.4789798,307.5,310.5446569,313.3127624,315.8
NULL,EUR,Senior,ModifiedModified,GG6EBT,0,,22137,AVIVA PLC,GB,A1,A+,Insurance,Insurance,iTraxx Europe,9,1,,0.4,9/11/2009,507534,56.6,60.4,68.1,81.70454857,93.4,95.90303961,97.6,100.2262444,102.284751,103.8
ACAFP,EUR,Senior,ModifiedModified,FH49GG,0,,28646,CREDIT AGRICOLE SA,FR,Aa1,AA-,Banking,N.A.,iTraxx Europe,9,1,,0.4,9/11/2009,1397,47.8,53,64.1,76.6,87.2,89.10173361,90.2,92.98553557,95.2792027,97.1
RBOS-RBOSplc,EUR,Senior,ModifiedModified,GNDEGI,0,,28887,THE ROYAL BANK OF SCOTLAND PUBLIC LIMITED COMPANY,GB,Aa1,AA,Banking,Financial Intermediaries,iTraxx Europe,9,1,,0.4,9/11/2009,5447,76.2,88.6,99.9,114.4,127.2,129.5141647,131.6,133.7109978,135.6101609,137.3
NULL,EUR,Senior,ModifiedModified,LL332I,0,,29483,ArcelorMittal Finance,LU,Baa2,BBB+,Mining_ Steel_ Iron and Non-Precious Metals,Steel,iTraxx Europe,9,1,,0.4,9/11/2009,578321,192.3742188,199.5130485,206.3,212.0648,216.2,216.7578327,217.2,222.5076449,227.4451669,232.0125663
NULL,EUR,Senior,ModifiedModified,FF4D97,0,,29616,GROUPE AUCHAN,FR,N.A.,A,Grocery,Food / Drug retailers,iTraxx Europe,9,1,,0.4,9/11/2009,789422,54.8,57.9,63.7,70.61691677,77.6,81.38511919,84.7,87.19951075,89.22650564,90.8
GKNLN-Hldgs,EUR,Senior,ModifiedModified,3J78MG,0,,30387,GKN HOLDINGS PLC,GB,Baa3,BBB,Automobile,Automotive,iTraxx Europe,9,1,,0.4,9/11/2009,507549,167.9,212.9,246.6,272,293.8,300.5387799,307.2,312.3419179,317.3767529,322.3
AA,USD,Senior,ModifiedModified,014B98,0,,10043,Alcoa Inc.,US,Baa1,BBB+,Mining_ Steel_ Iron and Non-Precious Metals,Steel,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,219729,141.8,164.4,181.1,198.5,215,223.9511752,232.9,240.4091634,247.8786519,255.3
AEP,USD,Senior,ModifiedModified,027A8A,0,,10066,AMERICAN ELECTRIC POWER COMPANY_ INC.,US,Baa2,BBB,Utilities,Utilities,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,118667,35.9,40.7,48.1,55.9,61.5,63.82116808,65.4,67.24214884,68.53227681,69.3
BACORP,USD,Senior,ModifiedModified,0G655D,0,,10142,Bank of America Corporation,US,Aa2,AA,Banking,Financial Intermediaries,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,82207,100.7,102.9,108.7,118.8,127.3,127.853866,128.1,128.9810073,129.6118685,130
BYIF,EUR,Senior,ModifiedModified,0H99A3,0,,10151,Bayer Aktiengesellschaft,DE,A3,A-,Chemicals_ Plastics and Rubber,Chemicals & Plastics,iTraxx Europe,9,1,,0.4,9/11/2009,412765,26.7,34.1,40.8,45.7,50.6,53.81086521,56.6,58.86489778,60.72591559,62.2
BMW,EUR,Senior,ModifiedModified,0H99B7,0,,10152,Bayerische Motoren Werke Aktiengesellschaft,DE,A1,A+,Automobile,Automotive,iTraxx Europe,9,1,,0.4,9/11/2009,143825,46.6,60.1,76.4,86.1,95.6,99.57962812,102.9,106.9747715,110.5705716,113.7
BRITEL-BritTel,EUR,Senior,ModifiedModified,GH6DA2,0,,10211,BRITISH TELECOMMUNICATIONS public limited company,GB,Baa1,BBB+,Telecommunications,Telecommunications - Wireline and Wireless,iTraxx Europe,9,1,,0.4,9/11/2009,432898,60.4,79.6,100.7,116.3,134.8,141.7205449,148.6,155.3477076,162.0195917,168.6
BRK-BRLF,USD,Senior,ModifiedModified,1D39H2,0,,10220,Burlington Northern Santa Fe_ LLC,US,Baa1,BBB,Cargo Transport,Rail Industries,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,1346,40.2,45.2,45.5,52.5,59.1,61.16846113,62.5,64.07144468,65.09452781,65.6
NULL,USD,Senior,ModifiedModified,7B7589,0,,10225,Progress Energy_ Inc.,US,Baa2,BBB+,Utilities,Utilities,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,395506,35.89789858,42.1,48.8,53.77185487,58.28764,62.35960513,66,70.16700986,74.03113506,77.59237558
NULL,USD,Senior,ModifiedModified,225DGF,0,,10320,ConAgra Foods_ Inc.,US,Baa2,BBB+,Beverage_ Food and Tobacco,Food Products,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,311316,27.09604217,31.77744159,36.22190103,40.4294205,44.4,46.67447215,48.5,51.56212088,54.40166743,57.01863963
NULL,USD,Senior,ModifiedModified,138A48,0,,10352,CSX Corporation,US,Baa3,BBB-,Cargo Transport,Rail Industries,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,173151,38.69119535,45.37589632,51.72226408,57.73029864,63.4,68.73136815,73.7244031,78.37910484,82.69547337,86.6735087
NULL,EUR,Senior,ModifiedModified,DE7C9Q,0,,10361,Daimler AG,DE,A3,A-,Automobile,Automotive,iTraxx Europe,9,1,,0.4,9/11/2009,61709,51.4,67.9,83.9,94.41117949,104.8,109.2199259,113,117.2602205,120.9576378,124.1
DT,EUR,Senior,ModifiedModified,2H66BC,0,,10381,Deutsche Telekom AG,DE,Baa1,BBB+,Telecommunications,Telecommunications - Wireline and Wireless,iTraxx Europe,9,1,,0.4,9/11/2009,151361,42.2,53.6,63.8,71.5,78.3,83.46223219,88,91.76051952,94.91943571,97.5,
NULL,USD,Senior,ModifiedModified,2I6597,0,,10395,The Dow Chemical Company,US,A3     *-,A-     *-,Chemicals_ Plastics and Rubber,Chemicals & Plastics,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,2302,101.0078633,110.5527446,119.6330612,128.248813,136.4,144.0866222,151.3086796,158.0661722,164.3591,170.1874631,
EMN,USD,Senior,ModifiedModified,29EB75,0,,10416,Eastman Chemical Company,US,Baa2,BBB,Chemicals_ Plastics and Rubber,Chemicals & Plastics,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,2393,24.7,29.8,35,43.3,50.2,52.94145498,55.2,62.09271721,69.10742647,76.2,
EDF,EUR,Senior,ModifiedModified,FHBD4H,0,,10430,ELECTRICITE DE FRANCE,FR,Aa1,AA-,Utilities,Utilities,iTraxx Europe,9,1,,0.4,9/11/2009,2421,20.4,25.4,30.6,36.5,41.2,43.77458367,46,47.61428112,48.87537935,49.8,
ELTLX,EUR,Senior,ModifiedModified,0B11AH,0,,10431,Aktiebolaget Electrolux,SE,WR,BBB+,Home and Office Furnishing_ Housewares_ and Durable Consumer Products,Home Furnishings,iTraxx Europe,9,1,,0.4,9/11/2009,412587,34.5,43.5,49.8,58.4,66.4,69.78676484,72.5,75.49967533,77.9928649,80,
FRTEL,EUR,Senior,ModifiedModified,3I68EX,0,,10516,FRANCE TELECOM,FR,A3,A-,Telecommunications,Telecommunications - Wireline and Wireless,iTraxx Europe,9,1,,0.4,9/11/2009,2757,25.5,33.2,39.9,46.9,53.4,58.77800758,64,67.99820703,71.69802344,75.1,
GASSM,EUR,Senior,ModifiedModified,EJ9DCN,0,,10527,GAS NATURAL SDG_ S.A.,ES,WR,A      *-,Utilities,Utilities,iTraxx Europe,9,1,,0.4,9/11/2009,,,64,80.6,92.1,98,104.9,107.7976126,109.8,112.1189239,113.740934,114.7
NULL,USD,Senior,ModifiedModified,49EB20,0,,10612,International Business Machines Corporation,US,A1,A+,Electronics,Business Equipment & Services,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,3409,21.54257407,25.26449748,28.79804294,32.14321044,35.3,39.22471751,43.1,45.82118371,48.34457456,50.67017254,
PHG,EUR,Senior,ModifiedModified,5F04B9,0,,10681,Koninklijke Philips Electronics N.V.,NL,A3,A-,Electronics,Electronics / Electrical,iTraxx Europe,9,1,,0.4,9/11/2009,395431,23.6,29.6,33.9,40.7,45.9,49.91145363,53.7,56.83964395,59.70522807,62.3,
KPN,EUR,Senior,ModifiedModified,NR6BGI,0,,10685,Koninklijke KPN N.V.,NL,Baa2,BBB+,Telecommunications,Telecommunications - Wireline and Wireless,iTraxx Europe,9,1,,0.4,9/11/2009,137599,25.6,33.8,42,50.7,57.8,62.70126038,67.3,71.15097996,74.64926148,77.8,
KR,USD,Senior,ModifiedModified,5F1148,0,,10687,THE KROGER CO.,US,Baa2,BBB-,Grocery,Food / Drug retailers,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,3700,50.9,58.5,66.1,76.6,83.4,86.98116491,90,92.4471005,94.37299468,95.8,
LTD,USD,Senior,ModifiedModified,8GB68R,0,,10708,Limited Brands_ Inc.,US,Baa3,BBB-,Retail Stores,Retailers (except food & drugs),DJ CDX.NA.IG,9,1,,0.4,9/11/2009,736650,178.3,203.2,231.6,260.8,280.4,285.9926873,291.5,296.4687138,301.3368471,306.1,
NULL,USD,Senior,ModifiedModified,5D8148,0,,10737,McDonald's Corporation,US,A3,A,Personal_ Food and Miscellaneous Services,Food Service,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,3988,18.91840782,22.18695246,25.29006603,28.22774855,31,33.60682039,36.04820972,38.32416798,40.43469518,42.37979132,
NULL,USD,Senior,ModifiedModified,6BABCA,0,,10814,Nordstrom_ Inc.,US,Baa1,A-,Retail Stores,Retailers (except food & drugs),DJ CDX.NA.IG,9,1,,0.4,9/11/2009,336714,74.26293766,92.43387779,102.0654712,118.434668,135.3577139,140.0168415,144.5317509,150.8081041,156.9999793,163.0933671,
PSON,EUR,Senior,ModifiedModified,7H5516,0,,10881,PEARSON plc,GB,Baa1,BBB+,Printing and Publishing,Publishing,iTraxx Europe,9,1,,0.4,9/11/2009,55480,36,35.2,42.4,48.5,53.8,57.59641429,61,64.06332821,66.75992672,69.1,
MO,USD,Senior,ModifiedModified,0C4291,0,,10901,Altria Group_ Inc.,US,Baa1,BBB+,Beverage_ Food and Tobacco,Beverage & Tobacco,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,395271,68.9,76.8,86.5,96.6,105.2,113.0592161,120.6,129.4626016,138.1381263,146.6,
NULL,USD,Senior,ModifiedModified,7CA622,0,,10957,Raytheon Company,US,Baa1,BBB+,Aerospace and Defence,Aerospace & Defence,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,5269,29.90328978,35.06969905,39.97462051,44.61805416,49,51.49856722,53.5,55.49215523,57.0861739,58.3
RENAUL,EUR,Senior,ModifiedModified,7CEFDA,0,,10963,RENAULT,FR,Baa1,BBB+,Automobile,Automotive,iTraxx Europe,9,1,,0.4,9/11/2009,142219,159.1,223.8,260.3,279.7,300.8,307.491113,314.1,318.9488628,323.6835411,328.3
REP,EUR,Senior,ModifiedModified,7D628Z,0,,10964,REPSOL YPF S.A.,ES,Baa1,BBB,Oil and Gas,Oil & Gas,iTraxx Europe,9,1,,0.4,9/11/2009,81877,70.4,81.6,90.6,97.5,104,106.5706093,108.4,110.2623944,111.4571298,112
ROH,USD,Senior,ModifiedModified,7EC8A8,0,,10974,Rohm and Haas Company,US,Baa1   *-,BBB    *,Chemicals_ Plastics and Rubber,Chemicals & Plastics,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,56134,73.7,79.3,82.7,91.5,101.5,109.1024661,116.4,122.2907005,127.7569368,132.8
NULL,EUR,Senior,ModifiedModified,8A87AG,0,,11016,Siemens Aktiengesellschaft,DE,A1,AA-,Electronics,Conglomerates,iTraxx Europe,9,1,,0.4,9/11/2009,5701,33.2,41.9,54.8,61.8567619,68,71.81938053,75,77.51271696,79.4364565,80.8
SOCGEN,EUR,Senior,ModifiedModified,8B69AP,0,,11026,SOCIETE GENERALE,FR,Aa2,AA-,Banking,Financial Intermediaries,iTraxx Europe,9,1,,0.4,9/11/2009,5775,44.3,53.5,63.6,76.40902604,85.8,88.11909059,89.7,92.17549694,94.1348725,95.6
TELEFO,EUR,Senior,ModifiedModified,8FGCBA,0,,11081,TELEFONICA_ S.A.,ES,Baa1,BBB+,Telecommunications,Telecommunications - Wireline and Wireless,iTraxx Europe,9,1,,0.4,9/11/2009,152279,44.3,54.3,63.2,72.8,79.7,84.8736879,89.4,93.68722659,97.4147015,100.6
TLIASS,EUR,Senior,ModifiedModified,W5EDH9,0,,11090,TeliaSonera Aktiebolag,SE,A3,A-,Telecommunications,Telecommunications - Wireline and Wireless,iTraxx Europe,9,1,,0.4,9/11/2009,395562,23,28.6,35.4,43.2,49.5,54.37995807,59.1,62.86740578,66.36756134,69.6
NULL,USD,Senior,ModifiedModified,9AAA4I,0,,11167,Valero Energy Corporation,US,Baa3   *+,BBB,Oil and Gas,Oil & Gas,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,6539,143.2285253,166.0121472,183.9130706,200.7642245,217.9369435,220.670075,222.9566189,225.6629557,227.9778279,229.909175
NULL,USD,Senior,ModifiedModified,9F837C,0,,11211,Weyerhaeuser Company,US,Baa2,BBB,Containers_ Packaging and Glass,Forest Products,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,103380,152.1642157,157.411636,162.4,178.037757,194,202.8353998,211.5611108,220.159122,228.6114221,236.9
NULL,EUR,Senior,ModifiedModified,8EFEDF,0,,11270,Svenska Cellulosa Aktiebolaget SCA,SE,Baa1,BBB+,Printing and Publishing,Forest Products,iTraxx Europe,9,1,,0.4,9/11/2009,6027,55.5,70.5,84.6,92.56464286,99.9,103.3887625,106.2,109.1075913,111.4036249,113.1
NULL,EUR,Senior,ModifiedModified,DLBCG0,0,,11282,ThyssenKrupp AG,DE,Baa2,BBB,Mining_ Steel_ Iron and Non-Precious Metals,Steel,iTraxx Europe,9,1,,0.4,9/11/2009,268961,104.7,169.1,221.6,258.6056833,295,302.5337448,310,314.7807414,319.4487332,324
CONTI,EUR,Senior,ModifiedModified,2D17E8,0,,11283,Continental Aktiengesellschaft,DE,Baa2,BBB,Automobile,Automotive,iTraxx Europe,9,1,,0.4,9/11/2009,142162,418.1,432.3,475.7,493.1,507.5,513.1401629,518.6,522.7747333,526.7742872,530.6
NULL,EUR,Senior,ModifiedModified,DI537C,0,,11285,Linde Aktiengesellschaft,DE,Baa1,BBB+,Chemicals_ Plastics and Rubber,Chemicals & Plastics,iTraxx Europe,9,1,,0.4,9/11/2009,434449,39.5,46.6,54.4,59.60192609,64.7,67.79317203,70.2,72.87479949,75.03388019,76.7
NULL,USD,Senior,ModifiedModified,UB78A0,0,,11298,J. C. Penney Company_ Inc.,US,N.A.,N.A.,Retail Stores,Retailers (except food & drugs),DJ CDX.NA.IG,9,1,,0.4,9/11/2009,3493,115.4197226,119.4,140.9,158.9883164,177.6,181.9584509,186.0487868,189.8710079,193.4251141,196.7111053
NULL,USD,Senior,ModifiedModified,8GFA48,0,,11364,Time Warner Inc.,US,Baa2,BBB+   *-,Broadcasting and Entertainment,Business Equipment & Services,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,44927,24.38669595,28.6,36.33634416,44.72745118,53.7,59.77966812,65.8,69.95438256,73.80679828,77.35724717
NULL,USD,Senior,ModifiedModified,028EFB,0,,11369,American International Group_ Inc.,US,Aa3,AA-,Insurance,Insurance,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,399,740.5158648,745.8,746.6665176,747.2318067,747.5,729.7382421,711.5,698.8066894,685.7348171,672.3
AZO,USD,Senior,ModifiedModified,0F8665,0,,11426,AutoZone_ Inc.,US,Baa2,BBB,Retail Stores,Retailers (except food & drugs),DJ CDX.NA.IG,9,1,,0.4,9/11/2009,395291,39.4,49.3,49.5,62.9,70.1,73.70349552,76.6,79.55103213,81.94289433,83.8
AXAF,EUR,Senior,ModifiedModified,FF667M,0,,11431,AXA,FR,A2,A+,Insurance,Insurance,iTraxx Europe,9,1,,0.4,9/11/2009,152745,31.6,38.3,44,54.8,62.6,65.62937474,68,70.32079942,72.11228495,73.4
NULL,USD,Senior,ModifiedModified,138CAK,0,,11658,CVS Caremark Corp,US,Baa2,BBB+,Retail Stores,Food / Drug retailers,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,395340,33.80902559,39.65023117,45.19579543,50.44571837,55.4,58.60352822,61.3,65.17026825,68.75922089,72.06685792
SBRY,EUR,Senior,ModifiedModified,4AC86D,0,,12382,J SAINSBURY PLC,GB,WR,BBB-,Grocery,Food / Drug retailers,iTraxx Europe,9,1,,0.4,9/11/2009,3492,66.3,82.5,100.4,118.6,136,140.3303393,144.5,148.2468697,151.8146353,155.2
SLE,USD,Senior,ModifiedModified,8I3422,0,,12394,Sara Lee Corporation,US,Baa1,BBB+,Beverage_ Food and Tobacco,Food Products,DJ CDX.NA.IG,9,1,,0.4,9/11/2009,5553,26.51840014,31.1,37.5,41.8,46.2,47.74338146,48.7,51.54753665,54.14655586,56.5
UBS,EUR,Senior,ModifiedModified,HPHB2J,0,,12622,UBS AG,CH,Aa2,AA-,Banking,Financial Intermediaries,iTraxx Europe,9,1,,0.4,9/11/2009,6453,54.1,56.6,68.6,79.7,89.2,91.86864831,93.8,96.27540969,98.20073685,99.6
ZINCO,EUR,Senior,ModifiedModified,9HHHAR,0,,12735,Zurich Insurance Company Ltd,CH,A2,AA-,Insurance,Insurance,iTraxx Europe,9,1,,0.4,9/11/2009,44839,43,49.7,60.2,67.6,74.3,76.58606489,77.9,80.08055252,81.60206788,82.5
TIIMN,EUR,Senior,ModifiedModified,T2B9EF,0,,12960,TELECOM ITALIA SPA,IT,Baa2,BBB,Telecommunications,Telecommunications - Wireline and Wireless,iTraxx Europe,9,1,,0.4,9/11/2009,258661,50.9,75.3,95.1,114.8,130.4,138.195136,146,151.0048238,155.8743222,160.6
ACCOR,EUR,Senior,ModifiedModified,0A477B,0,,13093,ACCOR,FR,N.A.,BBB,Hotels Motels Inns and Gaming,Lodging & Casinos,iTraxx Europe,9,1,,0.4,9/11/2009,177636,118.4,141.8,162.2,181.3,197.9,203.5319516,208.9,211.6563558,214.0541878,216.1
